,어떤 기다림,김건모,댄스,김건모 2,https://cdnimg.melon.co.kr/cm/album/images/000/03/703/3703_500.jpg/melon/resize/282/quality/80/optimize,1993.11,1994,어제와 같은 시간이 나의\n방안에 흐르고 있어\n며칠 째 너로 인해 난 아무것도\n할 수 없었지\n그저 한숨을 내쉬며 널 잊으려고\n했었지만\n나의 마음속엔 오늘도 그리움만\n더 커져가고 있어\n하얗게 지우려 했지만 추억의\n낙서가 너무 많아\n시간이 널 지울때까지 난 그냥\n너를 기다릴거야\n난 습관처럼 전화기를\n바라보고 있어\n혹시 너의 맘이 변해 내게 다시\n전화를 걸지 않을까\n벨 소리에 나의 마음\n두근거리지만\n역시 넌 아니었어 그건 나의\n기대였을 뿐\n오늘도 나의 노트에는 너의\n이름을 채우고 있어\n천번을 더 쓰고 읽어야 니가 다시\n돌아올 것 같아\n난 지금 너에게 편지를 써\n내 못다한 그 얘기들을\n아직 너만을 기다리는 나에게\n다시 돌아오라고\n어제와 같은 시간이 나의 방안에\n흐르고 있어\n며칠 째 너로 인해 난 아무것도\n할 수 없었지\n그저 한숨을 내쉬며 널 잊으려고\n했었지만\n나의 마음속엔 오늘도 그리움만\n더 커져가고 있어\n하얗게 지우려 했지만 추억의\n낙서가 너무 많아\n시간이 널 지울때까지 난 그냥\n너를 기다릴거야\n난 습관처럼 전화기를\n바라보고 있어\n혹시 너의 맘이 변해 내게 다시\n전화를 걸지 않을까\n벨 소리에 나의 마음\n두근거리지만\n역시 넌 아니었어\n그건 나의 기대였을 뿐\n오늘도 나의 노트에는 너의\n이름을 채우고 있어\n천번을 더 쓰고 읽어야 니가\n다시 돌아올 것 같아\n난 지금 너에게 편지를 써 내\n못다한 그 얘기들을\n아직 너만을 기다리는 나에게\n다시 돌아오라고\n,들썩들썩,이별,듣는 노래
,이유같지 않은 이유,박미경,댄스,이유같지 않은 이유,https://cdnimg.melon.co.kr/cm/album/images/000/03/881/3881_500.jpg/melon/resize/282/quality/80/optimize,1994.10,1994,아무것도 필요없어 니가 나를 떠나려한다면\n나를 사랑했단 말도 모두 연극처럼 느낄뿐야\n마음이 변했다면 이유를 대지마~~예\n내가 싫어진걸 난 알고있어\n가식적인 말로 나를 위로하려고 하지마\n이젠 기대하지않아\n너의곁엔 다른 얼굴 다른모습 뿐야\n다시는 나도 돌아가지 않아 너를위해 더이상 난\n슬퍼지긴 싫어\n무슨말을 하는거야 나는 너를 이해할수 없어\n이유같지 않은 이유로 나를 설득하려고하지마\n이젠 내맘속엔 너의 자린 없어...~~예\n모두 버린거야 지금까지\n내게 남겨진 슬픈 사랑의 모든 기억들\n이젠 기대하지않아 너의곁엔 다른얼굴 다른모습뿐야\n다시는 나도 돌아가지 않아 너를 위해 더이상 난\n슬퍼지긴 싫어\n\n이젠 기대하지않아\n너의곁엔 다른얼굴 다른 모습뿐야\n다시는 나도 돌아가지않아\n너를 위해 더이상 난 슬퍼지긴싫어\n\n이젠 기대하지않아\n너의곁엔 다른얼굴 다른 모습뿐야\n다시는 나도 돌아가지않아\n너를 위해 더이상 난 슬퍼지긴싫어\n빠밤~~~~\n,들썩들썩,이별,듣는 노래
,날 떠나지마,박진영,댄스,Blue city,https://cdnimg.melon.co.kr/cm/album/images/000/03/957/3957_500.jpg/melon/resize/282/quality/80/optimize,1994.09,1994,멀어지는 너의 모습은\n나의 눈물속에서\n점점 더 번져가고\n작아지는 널 느낄 수록\n내마음속에서 넌 커져가고\n하지만 난 괜찮아\n내사랑이 떠나는 널\n다시 내게 돌려줄걸\n난 알아 난알아\n날 떠나지마\n가는 널 볼수가 없어\n넌 떠나지만\n난 뒷모습만 보며 서있어\n다시 한번 말하지만\n제발 날 떠나지마\n내 사랑이 너의 오는 길을\n비춰줄거야 oh baby\n희미해진 너를 보면서\n나의 그리움들은 커져가고\n하지만 난 괜찮아\n내 사랑이 떠나는 널\n다시 내게\n돌려줄걸 난 알아 난 알아\n날 떠나지마\n가는 널 볼수가 없어\n넌 떠나지만\n난 뒷모습만 보며 서있어\n다시 한번 말하지만\n제발 날 떠나지마\n내 사랑이 너의 오는 길을\n비춰줄거야\n날 떠나지마 가는 널\n볼수가 없어\n넌 떠나지만\n난 뒷모습만 보며 서있어\n다시 한번 말하지만\n제발 날 떠나지마\n내 사랑이 너의 오는 길을\n비춰줄거야 oh baby\n,들썩들썩,이별,보는 노래
,학창 시절,이현석,록/메탈,학창시절,https://cdnimg.melon.co.kr/cm/album/images/003/57/244/357244_500.jpg/melon/resize/282/quality/80/optimize,1994.09,1994,무거운 가방을\n어깨에 둘러매고\n피곤한 눈으로 등교하면\n수업은 왜 그렇게 많이 있는지\n든든한 아침을 먹고온지\n몇시간  지나지 않았는데\n왜 그렇게 뱃속이\n허전해 지는걸까\n가끔은 무거운 눈을\n참기가 힘들어\n나도 몰래 꿈속으로 가\n무서운 선생님의 꾸중으로\n힘든 하루 보냈지\n그래 그때는 몰랐었지만\n너무나 아름다운 추억들\n다시 돌아갈수 없는\n학창시절을 나는 사랑할거야\n너무나 많은걸 배우기에\n제대로  이해하지\n못하고 있는데도\n시험은 왜 그렇게 많이 보는지\n특별히 잘못한게 없는데도\n왜 그리 선배들 앞으로 지나갈때면\n항상 겁이 났을까\n흘리던 땀을 식혀주던\n책받침엔 예쁜 배우들이\n웃지만 밤새워 끝낸 숙제들은\n모두 어디 가버린걸까\n그래 그때는 몰랐었지만\n너무나 아름다운 추억들\n다시 돌아갈수없는\n학창시절을 나는 사랑할거야\n\n그래 그때는 몰랐었지만\n너무나 아름다운 추억들\n다시 돌아갈수없는\n학창시절을 나는 사랑할거야\n그래 그때는 몰랐었지만\n너무나 아름다운 추억들\n다시 돌아갈수없는\n학창시절을 나는 사랑할거야\n,들썩들썩,그외,듣는 노래
,잘못된 만남,김건모,댄스,Kim Gun Mo 3,https://cdnimg.melon.co.kr/cm/album/images/000/03/707/3707_500.jpg/melon/resize/282/quality/80/optimize,1995.01,1995,난 너를 믿었던 만큼\n난 내 친구도 믿었기에\n난 아무런 부담없이 널\n내 친구에게 소개 시켜줬고\n그런 만남이 있은 후로 부터\n우리는 자주 함께 만나며\n즐거운 시간을 보내며\n함께 어울렸던 것뿐인데\n그런 만남이 어디부터\n잘못됐는지\n난 알 수 없는 예감에\n조금씩 빠져들고 있을때쯤\n넌 나보다\n내 친구에게 관심을 더 보이며\n날 조금씩 멀리하던\n그 어느날\n너와 내가 심하게 다툰\n그날 이후로\n너와 내 친구는 연락도 없고\n날 피하는 것같아\n그제서야 난 느낀거야\n모든것이 잘못돼 있는걸\n너와 내 친구는\n어느새 다정한 연인이 돼있었지\n있을 수 없는 일이라며\n난 울었어\n내 사랑과 우정을 모두\n버려야 했기에\n또다른 내 친구는 내 어깰\n두드리며\n잊어버리라 했지만 잊지\n못할것 같아\n너를 사랑했던 것만큼\n난 내 친구도 믿었기에\n난 자연스럽게 너와 함께\n어울렸던 것뿐인데\n어디부터 우리의\n믿음이 깨지기 시작했는지\n난 알지도 못한채 어색함을\n느끼면서\n그렇게 함께 만나온\n시간이 길어지면 질수록\n넌 내게서\n조금씩 멀어지는 것을 느끼며\n난 예감을 했었지\n넌 나보다 내 친구에게\n관심이 더 있었다는 걸\n그 어느날\n너와 내가 심하게 다툰\n그날 이후로\n너와 내 친구는\n연락도 없고 날 피하는 것같아\n그제서야 난 느낀거야\n모든것이 잘못돼 있는걸\n너와 내 친구는\n어느새 다정한 연인이 돼있었지\n있을 수 없는 일이라며\n난 울었어\n내 사랑과 우정을 모두\n버려야 했기에\n또다른 내 친구는 내 어깰\n두드리며\n잊어버리라 했지만 잊지\n못할것 같아\n,들썩들썩,이별,듣는 노래
,사랑을 할거야,녹색지대,발라드,사랑을 할거야,https://cdnimg.melon.co.kr/cm/album/images/003/49/938/349938_500.jpg/melon/resize/282/quality/80/optimize,1994.01,1995,이젠 나도 널 잊겠어\n너무 힘이 들잖아\n원하는 대로 해줄 순 있지만\n난 더 이상 해줄게 없어\n그런 나를 욕하지마\n후회 할지도 몰라\n철없는 생각 시간이 흐르면\n그땐 이미 늦은걸\n모든 것을 주는 그런\n사랑을 해봐\n받으려고만 하는 그런\n사랑말고\n너도 알고 있잖아\n끝이 없는 걸 서로\n참아야만 하는 걸\n사랑을 할거야\n사랑을 할거야\n아무도 모르게 너만을 위하여\n나를 지켜봐줘 나를 지켜봐줘\n아무도 모르는 사랑을\n모든 것을 주는 그런\n사랑을 해봐\n받으려고만 하는 그런 사랑말고\n너도 알고 있잖아\n끝이 없는 걸 서로 참아야만\n하는 걸\n사랑을 할거야\n사랑을 할거야\n아무도 모르게 너만을 위하여\n나를 지켜봐줘 나를 지켜봐줘\n아무도 모르는 사랑을\n사랑을 할거야\n사랑을 할거야\n아무도 모르게 너만을 위하여\n나를 지켜봐줘 나를 지켜봐줘\n아무도 모르는 사랑을\n,차분차분,사랑,듣는 노래
,이 밤의 끝을 잡고,솔리드,R&B/Soul,Solid,https://cdnimg.melon.co.kr/cm/album/images/000/05/397/5397_500.jpg/melon/resize/282/quality/80/optimize,1995.03,1995,다신 널 볼 수 없겠지\n나의 입술이 너의 하얀\n어깨를 감싸 안으며\n그렇게 우린 이 밤의 끝을\n잡고 사랑했지만\n마지막 입맞춤이 아쉬움에 떨려도\n빈 손으로 온 내게 세상이 준 선물은\n너란 걸 알기에 참아야겠지\n내 맘 아프지 않게 그 누구보다도\n행복하게 살아야 해 모든 걸 잊고\n이 밤의 끝을 잡고 있는 나의 사랑이\n더 이상 초라하지 않게\n나를 위해 울지 마 난 괜찮아\n그래 어쩌면 난 오래 전부터\n우리의 사랑도 어쩔 수 없는\n이별이 찾아 올지도 모른다고\n생각했어\n하지만 울지 마 이 밤의 끝은 내가\n잡고 있을 테니\n넌 그렇게 언제나 웃으면서\n살아야 돼\n제발 울지 말고 나를 위해\n웃어줘 제발\n마지막 입맞춤이 아쉬움에 떨려도\n빈 손으로 온 내게 세상이 준 선물은\n너란 걸 알기에 참아야겠지\n내 맘 아프지 않게 그 누구보다도\n행복하게 살아야 해 모든 걸 잊고\n이 밤의 끝을 잡고 있는 나의 사랑이\n더 이상 초라하지 않게\n나를 위해 울지 마 난 괜찮아\n나의 가슴으로 너와 함께 나누었던\n이 밤을 간직한 채 잠시\n널 묻어야 하겠지\n나의 눈물이 널 붙잡고 있지만\n니가 힘들지 않게 웃으며\n보내야 겠지\n내 맘 아프지 않게 그 누구보다도\n행복하게\n모든 걸 잊고 이 밤의 끝을 잡고\n있는 나의 사랑이 더 이상\n초라하지 않게\n나를 위해 울지마 난 괜찮아 우\n,차분차분,이별,듣는 노래
,슬픈 연인,015B,발라드,015B big 5,https://cdnimg.melon.co.kr/cm/album/images/000/03/476/3476_500.jpg/melon/resize/282/quality/80/optimize,1994.11,1995,멀어져 가는 저 뒷모습을\n바라보면서\n난 아직도 이 순간을 이별이라\n하지 않겠네\n달콤했었지 그 수많았던\n추억 속에서\n흠뻑 젖은 두 마음을 우린\n어떻게 잊을까\n아 다시 올거야\n너는 외로움을 견딜수 없어\n아 나의 곁으로 다시 돌아올거야\n그러나 그 시절에 너를 또 만나서\n사랑할 수 있을까\n흐르는 그 세월에 나는 또 얼마나\n많은 눈물을 흘리려나\n아 다시 올거야 너는 외로움을\n견딜수 없어\n아 나의 곁으로 다시 돌아올거야\n그러나 그 시절에 너를 또 만나서\n사랑할 수 있을까\n흐르는 그 세월에 나는 또 얼마나\n많은 눈물을 흘리려나\n,차분차분,이별,듣는 노래
,슬프도록 아름다운,K2 김성면,록/메탈,슬프도록 아름다운,https://cdnimg.melon.co.kr/cm/album/images/000/05/451/5451_500.jpg/melon/resize/282/quality/80/optimize,1995.01,1995,그리움의 끝엔 언제나\n눈물 속에 항상 네가 있는 것은\n돌아갈 수 없는 아픔인듯 시린\n추억이 가슴속에 남아서야\n어느 하늘 아래 있을까\n아련하게 자꾸 떠오르는 너를\n한번만이라도 보고 싶은 마음\n서러워 눈물로도 참지 못해\n이젠 다른 삶인걸 알아\n우린 같은 추억 간직한 채로\n서로 사랑했던 날 만큼\n아파하며 잊혀져 버릴지도 몰라\n아냐 기쁜 젊은 날의 내 사랑\n어떻게 널 잊을수 있어\n슬프도록 아름다웠던\n우리 지난 날의 사랑아\n이젠 다른 삶인걸 알아\n우린 같은 추억 간직한 채로\n서로 사랑했던 날 만큼\n아파하며 잊혀져 버릴지도 몰라\n아냐 기쁜 젊은 날의 내 사랑\n어떻게 널 잊을수 있어\n슬프도록 아름다웠던\n우리 지난 날의 사랑아\n기쁜 젊은 날의 내 사랑\n어떻게 널 잊을수 있어\n슬프도록 아름다웠던\n우리 지난 날의 사랑아\n,차분차분,이별,듣는 노래
,내게로,장혜진,발라드,Before The Party,https://cdnimg.melon.co.kr/cm/album/images/000/04/743/4743_500.jpg/melon/resize/282/quality/80/optimize,1994.11,1995,너무 서두르지마\n견디기 힘이들때면\n애써 따라오려 하지말고\n오히려 더 천천히\n그래 그렇게 다가와\n내가 여기에서 기다릴게\n숨이 찰땐 걸어오렴\n힘이들 때 그랬던 것처럼\n앞으로도 우린 아주\n먼길을 가야만 해\n서두르지마\n함께 걸어가는 것\n그것이 내겐 소중해\n조금 늦는것쯤 상관없어\n내가 지쳐있을 때\n네가 기다려준 것처럼\n내가 여기있어 힘을 내 봐\n숨이 찰땐 걸어오렴\n힘이 들때 그랬던 것처럼\n앞으로도 우린 아주\n먼길을 가야만 해\n서두르지마\n걱정마 기다리고 있어\n이젠 멀지않아\n조금만 더 힘을 내\n내가 너의 두팔을\n잡아줄 수 있도록\n숨이찰 땐 걸어오렴\n힘이들 때 그랬던 것처럼\n앞으로도 우린 아주\n먼길을 가야만 해\n서두르지마\n숨이찰 땐 걸어오렴\n힘이들 때 그랬던 것처럼\n앞으로도 우린 아주\n먼길을 가야만 해\n서두르지마\n,차분차분,사랑,듣는 노래
,난 행복해,이소라,발라드,이소라 1집,https://cdnimg.melon.co.kr/cm/album/images/003/74/853/374853_500.jpg/melon/resize/282/quality/80/optimize,1995.09,1995,날 용서해\n너에게 이런 말\n정말 하고 싶진 않아\n그러나 이젠\n어쩔 수 없는 일이야\n그 사람을\n사랑하지 않게\n해달라고 기도했어\n하지만 이제\n너무 늦었어\n그렇게도 해맑게 웃던\n네 모습을 난 기억해\n다음 번엔 나같은 여자\n만나지마\n행복해야해\n넌 반드시\n좋은 사람 만나\n다시 사랑해야 하고\n저 기억 너머로\n그렇게 나를\n잊어야 해\n그렇게도 해맑게 웃던\n네 모습을 난 기억해\n다음번엔 나같은 여자 만나지마\n행복해야해\n내게 힘이되도록 해맑게 웃던\n니 모습을 난 기억해\n그리고 다음번엔 나같은 여자\n만나지마 제발\n행복해야해\n난 행복해 그동안 널 볼수\n있던 그날들 때문에\n난 널 못 잊어\n죽는 날까지 사랑해\n,차분차분,이별,듣는 노래
,상상속의 너,노이즈,댄스,Noise 3rd Revolution,https://cdnimg.melon.co.kr/cm/album/images/000/05/348/5348_500.jpg/melon/resize/282/quality/80/optimize,1995.04,1995,나는 가끔 이런 생각들을 했어\n내가 사랑할 수 있는 누군가도\n지금 나와같은 생각으로\n나의 모습들을 가끔씩 그려보는지\n이런저런 상상속에 많은 시간들은\n나를 외롭게 만들었지만\n나는 기다렸어 그날이 오기를\n바로 오늘을\n오늘 나는 우연히 널 보고 말았어\n나에 상상 속에 그리던 널\n나의 눈이 너와 마주치던 그 순간\n나는 굳어버렸지\n할말도 잃어버린 채\n어떡해야 그대에게 말을 건넬까\n나의 맘은 두근거렸지만\n내게 슬쩍 눈길을 주며 웃는 그댈\n이젠 사랑할 수밖에 없어\n너무 오랫동안 나는 기다렸어\n나의 친구들은 애인이 있는데\n나만 혼자라는 외로움에 가끔\n나는 내 자신을 미워했었지만\n그래 한번 참아보는 거야\n어디까지 그댈 기다려야 하는지 나의\n인내심은 그대를 만났어\n바로 이 순간\n오늘 나는 우연히 널 보고 말았어\n나에 상상 속에 그리던 널\n나의 눈이 너와 마주치던 그 순간\n나는 굳어버렸지\n할말도 잃어버린 채\n어떡해야 그대에게 말을 건넬까\n나의 맘은 두근거렸지만\n내게 슬쩍 눈길을 주며 웃는 그댈\n이젠 사랑할 수밖에 없어\n나는 가끔 이런 생각들을 했어\n내가 사랑할 수 있는 누군가도\n지금 나와같은 생각으로\n나의 모습들을 가끔씩 그려보는지\n이런저런 상상속에 많은 시간들은\n나를 외롭게 만들었지만\n나는 기다렸어 그날이 오기를\n바로 오늘을\n오늘 나는 우연히 널 보고 말았어\n나에 상상 속에 그리던 널\n나의 눈이 너와 마주치던 그 순간\n나는 굳어버렸지\n할말도 잃어버린 채\n어떡해야 그대에게 말을 건넬까\n나의 맘은 두근거렸지만\n내게 슬쩍 눈길을 주며 웃는 그댈\n이젠 사랑할 수밖에 없어\n어떡해야 그대에게 말을 건넬까\n나의 맘은 두근거렸지만\n내게 슬쩍 눈길을 주며 웃는 그댈\n이젠 사랑할 수밖에 없어\n,들썩들썩,사랑,듣는 노래
,부디,윤종신,발라드,공존,https://cdnimg.melon.co.kr/cm/album/images/000/04/388/4388_500.jpg/melon/resize/282/quality/80/optimize,1995.05,1995,고마워 애써 내게 감추려했던건\n하지만 그래서 난 준비를못했지\n내삶속에 가장 귀한 너와헤어진뒤에\n쓰린 이상처를 견딜 준비를\n미안해 오랫동안 힘들었었지\n언젠가 한 친구는 충고해주었지\n이루어질수 없다고 너와 나의 사랑은\n그땐 어렸는지 웃어버렸어\n포기해버린 네마음 이해해\n둘만의 사랑으론 축복받을 수 없다는걸\n나는 괜찮아 그냥 견딜수있을꺼야\n너무 지쳐버린 네가 걱정될뿐\n이젠 더이상 눈물 짓지마\n아직도 흘릴 눈물 남았니\n뒤돌아 볼것도 없어\n빨리가렴\n마지막 네모습에 널 잡을지 몰라\n부디 좋은 사람 만나길 바래\n많은 사람들의 축복속에서\n잊어줘 살아갈 이유 잃어버린 날\n\n이젠 더이상 눈물 짓지마\n아직도 흘릴 눈물 남았니\n뒤돌아 볼것도 없어 빨리가렴\n마지막 네 모습에 널 잡을지 몰라\n부디 좋은 사람 만나길 바래\n많은 사람들의 축복속에서\n잊어줘 살아갈 이유 잃어버린 날\n이젠 더이상 눈물 짓지마\n아직도 흘릴 눈물 남았니\n뒤돌아 볼것도 없어\n빨리가렴\n마지막 네모습에 널 잡을지 몰라\n부디 좋은 사람 만나길 바래\n많은 사람들의 축복속에서\n잊어줘 살아갈 이유 잃어버린 날\n,차분차분,사랑,듣는 노래
,사랑의 서약,한동준,발라드,한동준 3,https://cdnimg.melon.co.kr/cm/album/images/000/05/063/5063_500.jpg/melon/resize/282/quality/80/optimize,1995.04,1995,그토록 바라던 시간이 왔어요\n모든 사람의 축복에\n사랑의 서약을 하고 있죠\n세월이 흘러서 병들고 지칠 때\n지금처럼 내 곁에서\n서로 위로해 줄 수 있나요\n함께 걸어가야 할 수많은 시간 앞에서\n우리들의 약속은 언제나 변함없다는 것을 믿나요\n힘든 날도 있겠죠 하지만 후횐 없어요\n저 하늘이 부르는 그날까지\n사랑만 가득하다는 것을 믿어요\n\n이룰수 없다고 슬퍼했던 날들\n낮설었던 그 이별도\n이젠 추억이라 할수 있죠\n함께 걸어가야 할 수많은 시간 앞에서\n우리들의 약속은 언제나 변함없다는 것을 믿나요\n힘든 날도 있겠죠 하지만 후횐 없어요\n저 하늘이 부르는 그날까지\n사랑만 가득하다는 것을 믿어요\n,차분차분,사랑,보는 노래
,날개 잃은 천사,룰라,댄스,날개 잃은 천사,https://cdnimg.melon.co.kr/cm/album/images/000/05/343/5343_500.jpg/melon/resize/282/quality/80/optimize,1995.03,1995,아 그럴거야 나를 아낄려고\n굳이 내게 말 안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 네게 말안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 네게 말안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 네게 말안하고 멀리\n떠나갔던가\n천사를 찾아 사바 사바 사바\n천사를 찾아 사바 사바 사바\n천사를 찾아 헤매이지\n잃어버린 내 모습을 찾아\n사바 사바 사바\n오 이렇게 많은 사람들이\n네게 친해지려 할 때\n네가 싫고 넌 키도 작고\n차도 없다했지\n난 오 이런 저런 조건\n조건따지다 보니까\n진실한 사랑의 의미 의미\n도대체가\n도대체가 찾을수가 없어\n쉽게 찾을 수가 있는데 내\n마음속에 있는데\n조용하게 눈을 감고\n생각하면 알수있어\n천사를 찾아 방황하는\n나의 예전의 그모습 찾아 샤바\n나 이제 알아 혼자된\n기분을 그건 착각이었어\n느낄수 있니 사랑의 시작은\n외로움의 끝인걸\n언제라도 넌 내가 원한 것을\n다 줄듯 보였고\n사바 사바 사바\n변덕스러운\n내 기분 맞추려\n고민도 하고 사바 사바 사바\n하지만 너의 고마웠던\n사랑을 난 당연한 듯\n생각했었던 거야\n나 이제 알아 혼자된 기분을\n그건 착각이었어\n느낄수 있니 사랑의 시작은\n외로움의 끝인걸\n쉽게 찾을 수가 있는데\n마음속에 있는데\n조용하게 눈을 감고\n생각하면 알 수있어\n천사를 찾아 헤매이지\n잃어버린 내 모습을 찾아 샤바\n나 이제 알아 혼자된 기분을\n그건 착각이었어\n느낄수 있니 사랑의 시작은\n외로움의 끝인걸\n언제라도 넌 내가 원한 것을\n다 줄듯 보였고\n사바 사바 사바\n변덕스러운\n내 기분 맞추려\n고민도 하고 사바 사바 사바\n하지만 너의 고마웠던\n사랑을 난 당연한 듯\n생각했었던 거야\n나 이제 알아 혼자된 기분을\n그건 착각이었어\n느낄수 있니 사랑의 시작은\n외로움의 끝인걸\n나 이제 알아 혼자된 기분을\n그건 착각이었어\n느낄수 있니 사랑의 시작은\n외로움의 끝인걸\n아 그럴거야 나를 아낄려고\n굳이 내게 말 안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 내게 말 안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 내게 말 안하고 멀리\n떠나갔던가\n아 그럴거야 나를 아낄려고\n굳이 내게 말 안하고 멀리\n떠나갔던가\n,들썩들썩,이별,보는 노래
,시간이 흐른뒤에,피노키오,록/메탈,피노키오 2,https://cdnimg.melon.co.kr/cm/album/images/000/05/122/5122_500.jpg/melon/resize/282/quality/80/optimize,1994.10,1995,너의 뒷모습에 익숙해져 같어\n먼저 말한 이별\n너의 내민 손을 잡긴 했지\n아직 내 것 같지 않은 이별인데\n너는 오래전부터 느낀 것 같아\n\n잊을 수 있을거라\n나는 생각했어\n시간이 흐르면\n몰랐던거야 갈수록\n더해가는 아픔을\n\n너는 오래전부터 느낀 것 같아\n\n잊을 수 있을거라\n나는 생각했어\n시간이 흐르면\n몰랐던거야 갈수록\n더해가는 아픔을\n\n잊을 수 있을거라\n나는 생각했어\n시간이 흐르면\n몰랐던거야 갈수록\n더해가는 아픔을\n잊을 수 있을거라\n나는 생각했어\n시간이 흐르면\n몰랐던거야 갈수록\n,차분차분,이별,듣는 노래
,날 위한 이별,김혜림,발라드,날 위한 이별,https://cdnimg.melon.co.kr/cm/album/images/003/49/645/349645_500.jpg/melon/resize/282/quality/80/optimize,1994.10,1995,난 알고 있는데\n다 알고 있는데\n니가 있는\n그 곳 어딘지\n너도 가끔씩은\n내 생각날꺼야\n술이 취한\n어느 날 밤엔\n누구를 위한\n이별이었는지\n그래서 우린\n행복해 졌는지\n그렇다면은\n아픔의 시간들을\n난 어떻게\n설명해야만 하는지\n돌아와 니가\n있어야 할 곳은\n바로 여긴데\n나의 곁인데\n돌아와 지금이라도\n날 부르면\n그 어디라도 나는\n달려 나갈텐데\n돌아와 우리\n우연한 만남이\n아직도 내겐\n사치인가봐\n돌아와 나를 위한\n이별이었다면\n다시 되돌려야 해\n나는 충분히\n불행하니까\n누구를 위한\n이별이었는지\n그래서 우린\n행복해 졌는지\n그렇다면은\n아픔의 시간들을\n난 어떻게\n설명해야만 하는지\n돌아와 니가\n있어야 할 곳은\n바로 여긴데\n나의 곁인데\n돌아와 지금이라도\n날 부르면\n그 어디라도 나는\n달려 나갈텐데\n돌아와 우리\n우연한 만남이\n아직도 내겐\n사치인가봐\n돌아와 나를 위한\n이별이었다면\n다시 되돌려야 해\n나는 충분히\n불행하니까\n,차분차분,이별,듣는 노래
,머피의 법칙,DJ DOC,댄스,D'J DOC,https://cdnimg.melon.co.kr/cm/album/images/000/03/260/3260_500.jpg/melon/resize/282/quality/80/optimize,1995.05,1995,돈 싫어 명예 싫어\n따분한 음악 우린 정말 싫어\n펑키 비트의 신나는 댄스\n노래하는 창렬이\n래퍼 스카이 래퍼 재용\n우리들은 DOC DJ DOC\n친구들과 미팅을 갔었지\n뚱뚱하고 못생긴 애 있길래\n와 재만 빼고 다른애는 다 괜찮아\n그래도 꼭 개랑 나랑 짝이 되지\n내가 맘에 들어하는 여자들은\n꼭 내 친구 여자 친구이거나\n우리 형 애인 형 친구 애인\n아니면 꼭 동성동본\n세상에 어떻게 이럴수가\n나는 도대체 되는일이 하나 없는지\n언제쯤 내게도 기가 막힌\n그런 눈부신 여자친구 하나 생길까\n세상 모든게 다 내뜻과\n어긋나 힘들게 날 하여도\n내가 꿈꿔온 내 사랑은\n널 위해 내 뜻대로 이루고 말테야\n나나나나 나나나나 나나나나\n나나나나\n나나나나 나나나나 나나나나\n나나나나 나나나나나\n오랜만에 꼬질꼬질한 모습으로\n우리동네 목욕탕을 찾은 날은\n한 달에 두 번 있는 정기휴일이\n왜 꼭걸리는 거야 어\n꼬질꼬질 지저분한 내 모습\n그녀에게 들키지 말아야지 하면\n벌써 저 쪽에서 그녀가\n날 꼭 어이없이 바라볼까\n세상에 그 어떤 누구라도\n너와 바꿀 수 없다는걸 우린 알잖아\n세상에 그 어떤 어려움도\n우리 사랑을 갈라놓을 순 없잖아\n세상 모든게 다 내 뜻과\n어긋나 힘들게 말하여도\n내가 꿈꿔온 내 사랑은\n널 위해 내 뜻대로 이루고 말테야\n나나나나 나나나나 나나나나\n나나나나\n나나나나 나나나나 나나나나\n나나나나 나나나나\n요 머피의 법칙 I like the full\nmusic DJ DOC\n머피의 법칙 자 다같이 오\n예 오예 아 예 아예\n아하 아하 Say one Two\nOne Two Three Four\n나나나나 나나나나 나나나나\n나나나나\n나나나나 나나나나 나나나나\n나나나나 나나나나\n,들썩들썩,그외,듣는 노래
,그리움만 쌓이네,노영심,발라드,노영심 2집,https://cdnimg.melon.co.kr/cm/album/images/000/02/352/2352_500.jpg/melon/resize/282/quality/80/optimize,1995.06,1995,다정했던 사람이여\n나를 잊었나\n벌써 나를 잊어버렸나\n그리움만 남겨놓고\n나를 잊었나\n벌써 나를 잊어버렸나\n그대 지금 그 누구를\n사랑하는가\n굳은 약속 변해버렸나\n예전에는 우린 서로\n사랑했는데\n이젠 맘이 변해버렸나\n아 이별이 그리 쉬운가\n세월 가 버렸다고\n이젠 나를 잊고서\n멀리 멀리 떠나가는가\n아 나는 몰랐네\n그대 마음 변할줄\n난 정말 몰랐었네\n오 나 너 하나만을\n믿고 살았네\n그대만을 믿었네\n오 네가 보고파서\n나는 어쩌나\n그리움만 쌓이네\n\n아 이별이 그리 쉬운가\n세월 가 버렸다고\n이젠 나를 잊고서\n멀리 멀리 떠나가는가\n아 나는 몰랐네\n그대 마음 변할줄\n난 정말 몰랐었네\n오 나 너 하나만을\n믿고 살았네\n그대만을 믿었네\n오 네가 보고파서\n나는 어쩌나\n그리움만 쌓이네\n,차분차분,이별,보는 노래
